ENERGY STAR Score
91.0
84.0
60.0
46.0
58.0
93.0
62.0
98.0
76.0
71.0
71.0
36.0
61.0
86.0
68.0
47.0
15.0
49.0
76.0
52.0
54.0
92.0
36.0
58.0
85.0
44.0
5.0
74.0
3.0
41.0
74.0
69.0
34.0
100.0
55.0
21.0
43.0
99.0
81.0
67.0
97.0
92.0
42.0
55.0
66.0
48.0
86.0
29.0
92.0
31.0
12.0
100.0
82.0
89.0
56.0
54.0
35.0
100.0
87.0
91.0
47.0
43.0
100.0
68.0
62.0
70.0
100.0
75.0
17.0
65.0
72.0
27.0
79.0
92.0
28.0
86.0
74.0
100.0
56.0
89.0
56.0
70.0
88.0
74.0
65.0
79.0
61.0
22.0
56.0
5.0
44.0
8.0
94.0
63.0
95.0
14.0
17.0
71.0
97.0
51.0
12.0
66.0
100.0
83.0
3.0
100.0
100.0
73.0
73.0
85.0
56.0
48.0
97.0
53.0
23.0
47.0
98.0
93.0
83.0
74.0
68.0
66.0
92.0
8.0
40.0
63.0
46.0
46.0
75.0
99.0
39.0
81.0
100.0
50.0
92.0
2.0
100.0
77.0
88.0
79.0
61.0
25.0
70.0
100.0
38.0
49.0
13.0
72.0
6.0
60.0
73.0
100.0
70.0
87.0
82.0
99.0
60.0
28.0
83.0
1.0
77.0
74.0
100.0
96.0
89.0
25.0
11.0
71.0
67.0
70.0
24.0
96.0
11.0
60.0
97.0
87.0
72.0
27.0
44.0
91.0
78.0
79.0
51.0
78.0
68.0
96.0
78.0
67.0
87.0
85.0
50.0
86.0
41.0
58.0
98.0
41.0
37.0
60.0
72.0
100.0
72.0
49.0
24.0
93.0
81.0
100.0
93.0
85.0
89.0
75.0
7.0
86.0
38.0
44.0
83.0
75.0
85.0
55.0
68.0
65.0
48.0
84.0
43.0
93.0
100.0
100.0
92.0
47.0
81.0
61.0
14.0
47.0
28.0
48.0
58.0
67.0
10.0
100.0
77.0
13.0
74.0
26.0
46.0
87.0
7.0
44.0
50.0
33.0
65.0
84.0
20.0
75.0
98.0
66.0
79.0
66.0
81.0
93.0
41.0
1.0
100.0
58.0
74.0
34.0
86.0
91.0
41.0
100.0
25.0
100.0
80.0
77.0
26.0
20.0
60.0
99.0
6.0
80.0
40.0
99.0
88.0
95.0
86.0
68.0
46.0
95.0
93.0
9.0
70.0
11.0
12.0
38.0
100.0
26.0
100.0
35.0
63.0
28.0
85.0
96.0
75.0
72.0
91.0
96.0
90.0
78.0
52.0
25.0
52.0
43.0
25.0
66.0
100.0
85.0
86.0
95.0
88.0
45.0
100.0
59.0
89.0
92.0
100.0
26.0
72.0
20.0
59.0
38.0
39.0
52.0
65.0
81.0
56.0
58.0
82.0
88.0
63.0
38.0
97.0
65.0
100.0
79.0
100.0
18.0
73.0
77.0
38.0
40.0
80.0
74.0
7.0
84.0
30.0
95.0
60.0
82.0
19.0
86.0
92.0
98.0
10.0
2.0
83.0
91.0
4.0
46.0
14.0
93.0
22.0
40.0
47.0
100.0
61.0
82.0
94.0
100.0
47.0
47.0
71.0
100.0
99.0
57.0
71.0
1.0
9.0
60.0
71.0
46.0
51.0
100.0
94.0
54.0
64.0
17.0
75.0
50.0
56.0
17.0
72.0
53.0
100.0
45.0
72.0
66.0
55.0
69.0
39.0
100.0
58.0
87.0
54.0
53.0
95.0
50.0
37.0
84.0
96.0
100.0
62.0
100.0
84.0
41.0
97.0
94.0
43.0
100.0
36.0
73.0
10.0
35.0
60.0
99.0
40.0
70.0
87.0
62.0
68.0
59.0
93.0
79.0
64.0
57.0
98.0
78.0
87.0
66.0
55.0
85.0
75.0
68.0
9.0
60.0
78.0
21.0
74.0
77.0
79.0
83.0
11.0
94.0
41.0
1.0
44.0
72.0
98.0
63.0
79.0
57.0
43.0
99.0
82.0
3.0
6.0
59.0
95.0
75.0
96.0
56.0
60.0
31.0
62.0
71.0
54.0
96.0
49.0
36.0
2.0
33.0
83.0
27.0
92.0
55.0
51.0
21.0
94.0
69.0
57.0
66.0
39.0
87.0
37.0
55.0
81.0
92.0
54.0
1.0
25.0
100.0
27.0
23.0
71.0
56.0
70.0
98.0
64.0
23.0
75.0
86.0
97.0
57.0
21.0
96.0
40.0
98.0
84.0
100.0
15.0
16.0
15.0
100.0
82.0
27.0
97.0
100.0
64.0
52.0
18.0
20.0
39.0
63.0
62.0
4.0
90.0
80.0
81.0
79.0
30.0
99.0
90.0
27.0
21.0
48.0
49.0
35.0
98.0
54.0
29.0
46.0
28.0
83.0
100.0
52.0
79.0
100.0
20.0
82.0
80.0
23.0
49.0
84.0
65.0
6.0
41.0
68.0
49.0
1.0
79.0
26.0
69.0
100.0
95.0
96.0
33.0
32.0
72.0
86.0
15.0
14.0
13.0
89.0
80.0
80.0
100.0
51.0
100.0
100.0
59.0
20.0
65.0
99.0
58.0
92.0
54.0
1.0
56.0
86.0
98.0
85.0
63.0
100.0
52.0
5.0
81.0
30.0
97.0
23.0
76.0
98.0
59.0
1.0
63.0
97.0
70.0
28.0
62.0
12.0
65.0
75.0
83.0
100.0
100.0
99.0
87.0
78.0
90.0
100.0
100.0
42.0
73.0
94.0
37.0
43.0
66.0
66.0
96.0
68.0
19.0
82.0
79.0
21.0
100.0
40.0
52.0
100.0
19.0
35.0
87.0
71.0
72.0
95.0
82.0
95.0
100.0
41.0
69.0
90.0
62.0
54.0
36.0
68.0
70.0
79.0
47.0
81.0
73.0
45.0
73.0
99.0
79.0
80.0
13.0
25.0
57.0
63.0
85.0
77.0
47.0
2.0
99.0
95.0
59.0
67.0
85.0
58.0
1.0
100.0
19.0
66.0
100.0
16.0
59.0
45.0
45.0
4.0
65.0
65.0
10.0
62.0
83.0
50.0
100.0
58.0
11.0
41.0
73.0
86.0
100.0
65.0
83.0
90.0
86.0
60.0
56.0
65.0
93.0
48.0
76.0
42.0
43.0
84.0
100.0
71.0
72.0
50.0
18.0
78.0
21.0
87.0
85.0
73.0
91.0
75.0
52.0
58.0
22.0
86.0
100.0
41.0
14.0
100.0
76.0
60.0
40.0
50.0
76.0
75.0
13.0
100.0
13.0
17.0
62.0
28.0
93.0
92.0
46.0
94.0
26.0
67.0
5.0
24.0
100.0
100.0
90.0
87.0
90.0
50.0
53.0
16.0
99.0
64.0
84.0
93.0
100.0
77.0
64.0
47.0
68.0
9.0
71.0
3.0
34.0
23.0
15.0
76.0
12.0
34.0
27.0
71.0
25.0
56.0
92.0
2.0
75.0
65.0
9.0
58.0
99.0
12.0
71.0
44.0
85.0
100.0
52.0
23.0
100.0
62.0
57.0
84.0
68.0
93.0
81.0
79.0
28.0
99.0
71.0
96.0
68.0
2.0
100.0
97.0
62.0
63.0
89.0
15.0
4.0
43.0
88.0
20.0
32.0
81.0
76.0
28.0
71.0
72.0
100.0
32.0
87.0
55.0
13.0
1.0
78.0
50.0
87.0
91.0
67.0
99.0
100.0
84.0
99.0
87.0
18.0
100.0
42.0
34.0
75.0
91.0
76.0
84.0
33.0
56.0
1.0
97.0
12.0
52.0
44.0
92.0
88.0
46.0
92.0
71.0
100.0
16.0
86.0
77.0
29.0
77.0
100.0
100.0
95.0
30.0
89.0
84.0
95.0
5.0
99.0
46.0
51.0
1.0
40.0
57.0
83.0
65.0
100.0
54.0
100.0
100.0
94.0
53.0
66.0
9.0
71.0
23.0
84.0
61.0
83.0
71.0
48.0
63.0
56.0
96.0
21.0
78.0
93.0
57.0
92.0
76.0
78.0
100.0
43.0
100.0
100.0
87.0
72.0
50.0
80.0
21.0
75.0
8.0
70.0
31.0
2.0
87.0
62.0
17.0
74.0
54.0
92.0
61.0
91.0
86.0
64.0
67.0
29.0
62.0
63.0
49.0
40.0
99.0
44.0
88.0
59.0
100.0
17.0
62.0
43.0
86.0
90.0
91.0
100.0
92.0
97.0
57.0
55.0
54.0
48.0
73.0
12.0
94.0
42.0
13.0
25.0
20.0
74.0
61.0
89.0
48.0
30.0
90.0
30.0
90.0
14.0
21.0
9.0
76.0
31.0
66.0
91.0
32.0
48.0
6.0
29.0
56.0
96.0
58.0
73.0
93.0
100.0
50.0
80.0
20.0
67.0
96.0
61.0
86.0
94.0
71.0
18.0
91.0
85.0
89.0
99.0
84.0
12.0
74.0
19.0
71.0
83.0
31.0
22.0
96.0
78.0
1.0
84.0
100.0
27.0
21.0
98.0
97.0
75.0
60.0
91.0
69.0
76.0
68.0
56.0
42.0
16.0
89.0
19.0
72.0
3.0
71.0
3.0
100.0
64.0
96.0
77.0
3.0
28.0
70.0
68.0
81.0
65.0
100.0
39.0
93.0
76.0
44.0
76.0
88.0
95.0
42.0
88.0
82.0
48.0
66.0
97.0
92.0
85.0
69.0
61.0
39.0
85.0
57.0
100.0
77.0
87.0
91.0
49.0
50.0
100.0
69.0
100.0
38.0
58.0
27.0
53.0
60.0
6.0
74.0
23.0
86.0
45.0
64.0
82.0
95.0
68.0
82.0
23.0
66.0
29.0
42.0
32.0
82.0
100.0
52.0
100.0
78.0
76.0
36.0
67.0
72.0
100.0
100.0
57.0
78.0
92.0
100.0
7.0
43.0
62.0
79.0
55.0
93.0
95.0
70.0
85.0
77.0
36.0
99.0
91.0
28.0
95.0
67.0
48.0
63.0
90.0
51.0
98.0
84.0
81.0
6.0
78.0
58.0
100.0
82.0
86.0
86.0
16.0
100.0
86.0
9.0
94.0
89.0
17.0
20.0
50.0
65.0
49.0
78.0
88.0
100.0
82.0
56.0
75.0
53.0
91.0
80.0
10.0
31.0
17.0
100.0
3.0
90.0
89.0
98.0
83.0
50.0
95.0
66.0
78.0
48.0
80.0
95.0
38.0
95.0
58.0
82.0
25.0
55.0
100.0
59.0
96.0
65.0
93.0
50.0
7.0
35.0
80.0
99.0
54.0
1.0
64.0
53.0
83.0
12.0
66.0
69.0
36.0
16.0
1.0
41.0
12.0
1.0
93.0
18.0
43.0
92.0
92.0
26.0
91.0
92.0
69.0
16.0
1.0
23.0
77.0
71.0
71.0
99.0
96.0
74.0
86.0
3.0
61.0
27.0
73.0
74.0
77.0
66.0
59.0
2.0
39.0
91.0
57.0
11.0
86.0
17.0
69.0
68.0
81.0
100.0
100.0
54.0
90.0
37.0
75.0
89.0
36.0
68.0
96.0
46.0
73.0
46.0
80.0
88.0
92.0
51.0
49.0
4.0
79.0
40.0
12.0
57.0
38.0
83.0
96.0
100.0
100.0
85.0
88.0
98.0
100.0
28.0
100.0
14.0
87.0
100.0
70.0
97.0
21.0
63.0
68.0
29.0
45.0
100.0
49.0
100.0
31.0
97.0
100.0
63.0
86.0
42.0
43.0
18.0
84.0
16.0
92.0
2.0
86.0
43.0
34.0
57.0
16.0
73.0
24.0
69.0
84.0
83.0
67.0
100.0
21.0
83.0
94.0
42.0
41.0
31.0
63.0
72.0
95.0
100.0
55.0
56.0
23.0
92.0
91.0
59.0
66.0
29.0
47.0
14.0
63.0
54.0
100.0
75.0
40.0
10.0
4.0
90.0
52.0
91.0
90.0
31.0
37.0
8.0
77.0
35.0
71.0
70.0
42.0
88.0
56.0
8.0
1.0
74.0
16.0
100.0
11.0
92.0
57.0
87.0
48.0
9.0
86.0
99.0
26.0
82.0
72.0
48.0
86.0
85.0
94.0
13.0
51.0
3.0
13.0
100.0
22.0
76.0
94.0
90.0
16.0
96.0
100.0
98.0
76.0
99.0
81.0
67.0
37.0
83.0
100.0
57.0
15.0
100.0
45.0
80.0
46.0
52.0
37.0
90.0
70.0
44.0
93.0
99.0
19.0
81.0
12.0
51.0
19.0
63.0
45.0
44.0
59.0
60.0
57.0
12.0
58.0
92.0
52.0
2.0
89.0
47.0
79.0
100.0
40.0
85.0
100.0
42.0
89.0
29.0
16.0
57.0
90.0
51.0
63.0
24.0
57.0
22.0
85.0
48.0
42.0
67.0
1.0
64.0
35.0
55.0
73.0
11.0
91.0
79.0
56.0
34.0
58.0
50.0
51.0
13.0
100.0
76.0
72.0
8.0
91.0
100.0
100.0
87.0
61.0
27.0
100.0
46.0
92.0
63.0
35.0
71.0
56.0
84.0
100.0
85.0
31.0
41.0
26.0
17.0
9.0
72.0
69.0
68.0
72.0
100.0
92.0
50.0
39.0
69.0
99.0
70.0
67.0
1.0
69.0
81.0
69.0
81.0
85.0
86.0
40.0
45.0
60.0
25.0
14.0
66.0
26.0
68.0
45.0
76.0
3.0
91.0
64.0
48.0
83.0
92.0
39.0
66.0
83.0
7.0
87.0
92.0
83.0
64.0
59.0
40.0
48.0
68.0
81.0
2.0
7.0
72.0
72.0
19.0
100.0
69.0
70.0
54.0
21.0
75.0
52.0
69.0
11.0
84.0
71.0
82.0
64.0
100.0
100.0
78.0
51.0
37.0
69.0
100.0
100.0
79.0
29.0
31.0
96.0
28.0
3.0
100.0
93.0
95.0
15.0
72.0
17.0
96.0
21.0
61.0
13.0
56.0
13.0
100.0
59.0
38.0
96.0
69.0
99.0
16.0
57.0
68.0
66.0
100.0
67.0
29.0
31.0
43.0
79.0
38.0
2.0
27.0
56.0
71.0
72.0
1.0
31.0
75.0
78.0
16.0
100.0
100.0
57.0
68.0
81.0
51.0
67.0
68.0
74.0
100.0
64.0
47.0
83.0
3.0
7.0
61.0
51.0
19.0
65.0
87.0
78.0
87.0
68.0
4.0
74.0
53.0
81.0
89.0
43.0
92.0
32.0
53.0
60.0
57.0
75.0
29.0
1.0
75.0
51.0
53.0
83.0
66.0
62.0
45.0
14.0
78.0
79.0
37.0
91.0
76.0
83.0
95.0
50.0
90.0
14.0
81.0
98.0
77.0
95.0
50.0
48.0
75.0
17.0
100.0
97.0
86.0
100.0
97.0
86.0
76.0
72.0
78.0
98.0
27.0
97.0
80.0
75.0
4.0
81.0
54.0
86.0
73.0
39.0
10.0
95.0
99.0
59.0
76.0
5.0
24.0
79.0
29.0
83.0
100.0
37.0
56.0
7.0
84.0
96.0
78.0
100.0
85.0
58.0
52.0
44.0
99.0
98.0
81.0
52.0
12.0
100.0
79.0
76.0
69.0
51.0
68.0
58.0
77.0
65.0
49.0
69.0
29.0
70.0
36.0
69.0
73.0
73.0
53.0
94.0
67.0
99.0
77.0
96.0
3.0
68.0
10.0
83.0
30.0
76.0
97.0
100.0
54.0
46.0
25.0
97.0
92.0
99.0
95.0
45.0
25.0
51.0
80.0
80.0
99.0
91.0
78.0
49.0
67.0
92.0
100.0
40.0
35.0
5.0
46.0
39.0
37.0
81.0
19.0
81.0
99.0
43.0
49.0
100.0
38.0
47.0
68.0
83.0
65.0
97.0
28.0
100.0
85.0
84.0
56.0
88.0
81.0
87.0
84.0
20.0
68.0
100.0
63.0
64.0
68.0
77.0
100.0
40.0
19.0
29.0
79.0
36.0
98.0
63.0
97.0
78.0
75.0
81.0
23.0
1.0
29.0
70.0
73.0
41.0
57.0
96.0
82.0
65.0
100.0
82.0
19.0
74.0
17.0
83.0
50.0
68.0
58.0
90.0
98.0
57.0
62.0
3.0
87.0
68.0
70.0
85.0
60.0
100.0
70.0
32.0
1.0
100.0
57.0
85.0
78.0
1.0
41.0
100.0
60.0
99.0
42.0
86.0
99.0
1.0
50.0
58.0
51.0
30.0
43.0
100.0
17.0
68.0
60.0
82.0
90.0
48.0
86.0
1.0
15.0
47.0
14.0
90.0
100.0
63.0
42.0
5.0
91.0
79.0
46.0
94.0
90.0
29.0
71.0
96.0
98.0
91.0
43.0
79.0
65.0
5.0
46.0
17.0
28.0
55.0
83.0
8.0
80.0
82.0
61.0
51.0
89.0
20.0
95.0
100.0
70.0
99.0
100.0
19.0
86.0
78.0
39.0
88.0
88.0
94.0
8.0
43.0
80.0
77.0
92.0
85.0
56.0
92.0
38.0
42.0
60.0
35.0
100.0
65.0
61.0
67.0
11.0
97.0
65.0
92.0
78.0
68.0
37.0
87.0
73.0
9.0
99.0
57.0
6.0
73.0
39.0
73.0
66.0
83.0
100.0
49.0
49.0
78.0
94.0
7.0
67.0
99.0
39.0
100.0
92.0
93.0
62.0
83.0
67.0
41.0
87.0
33.0
100.0
89.0
72.0
84.0
73.0
3.0
9.0
69.0
50.0
52.0
57.0
82.0
100.0
65.0
91.0
74.0
69.0
61.0
56.0
37.0
32.0
87.0
27.0
14.0
75.0
28.0
36.0
92.0
60.0
100.0
58.0
32.0
56.0
100.0
63.0
68.0
71.0
96.0
58.0
14.0
40.0
53.0
86.0
15.0
81.0
33.0
91.0
56.0
78.0
37.0
1.0
88.0
10.0
85.0
91.0
100.0
100.0
33.0
81.0
100.0
76.0
1.0
76.0
59.0
46.0
36.0
74.0
93.0
100.0
86.0
87.0
64.0
95.0
1.0
82.0
55.0
94.0
13.0
59.0
79.0
33.0
62.0
89.0
90.0
6.0
87.0
3.0
79.0
55.0
100.0
55.0
31.0
59.0
82.0
80.0
54.0
92.0
63.0
100.0
46.0
68.0
41.0
13.0
100.0
67.0
79.0
62.0
42.0
70.0
57.0
58.0
80.0
90.0
67.0
54.0
60.0
65.0
62.0
100.0
84.0
41.0
58.0
64.0
51.0
64.0
100.0
7.0
6.0
2.0
53.0
39.0
87.0
1.0
68.0
28.0
10.0
100.0
80.0
97.0
77.0
14.0
25.0
100.0
70.0
99.0
11.0
40.0
100.0
91.0
77.0
81.0
1.0
98.0
39.0
60.0
81.0
65.0
65.0
94.0
37.0
66.0
100.0
88.0
33.0
69.0
100.0
87.0
76.0
88.0
33.0
86.0
43.0
38.0
93.0
32.0
18.0
26.0
23.0
8.0
74.0
75.0
94.0
34.0
100.0
73.0
62.0
64.0
5.0
45.0
34.0
90.0
56.0
96.0
95.0
62.0
83.0
85.0
83.0
18.0
96.0
66.0
64.0
76.0
50.0
20.0
10.0
85.0
77.0
71.0
91.0
91.0
10.0
49.0
96.0
9.0
35.0
3.0
55.0
67.0
82.0
89.0
40.0
57.0
15.0
54.0
85.0
44.0
77.0
55.0
79.0
10.0
44.0
38.0
1.0
69.0
62.0
68.0
60.0
74.0
82.0
84.0
75.0
75.0
92.0
12.0
78.0
99.0
97.0
31.0
100.0
49.0
100.0
100.0
78.0
73.0
71.0
59.0
91.0
72.0
43.0
55.0
39.0
100.0
65.0
72.0
92.0
57.0
69.0
84.0
2.0
88.0
33.0
30.0
41.0
76.0
93.0
69.0
89.0
45.0
99.0
62.0
18.0
76.0
99.0
73.0
14.0
94.0
87.0
29.0
71.0
9.0
1.0
50.0
41.0
26.0
99.0
58.0
43.0
100.0
40.0
73.0
6.0
100.0
89.0
100.0
44.0
90.0
13.0
42.0
83.0
73.0
15.0
99.0
18.0
8.0
86.0
100.0
42.0
44.0
90.0
96.0
72.0
82.0
83.0
100.0
100.0
94.0
1.0
1.0
43.0
95.0
28.0
65.0
96.0
17.0
26.0
1.0
82.0
23.0
10.0
99.0
1.0
89.0
92.0
20.0
95.0
43.0
94.0
19.0
29.0
80.0
74.0
88.0
78.0
62.0
11.0
56.0
22.0
76.0
56.0
51.0
20.0
10.0
62.0
81.0
44.0
79.0
73.0
58.0
70.0
5.0
36.0
78.0
17.0
21.0
78.0
92.0
23.0
100.0
61.0
56.0
86.0
41.0
69.0
83.0
78.0
67.0
51.0
93.0
89.0
60.0
29.0
100.0
33.0
99.0
70.0
100.0
64.0
33.0
37.0
55.0
75.0
95.0
17.0
12.0
18.0
76.0
69.0
75.0
79.0
82.0
100.0
79.0
70.0
81.0
38.0
52.0
18.0
53.0
20.0
60.0
79.0
33.0
100.0
79.0
59.0
31.0
87.0
73.0
33.0
100.0
13.0
83.0
84.0
98.0
48.0
92.0
81.0
1.0
87.0
89.0
100.0
98.0
88.0
90.0
56.0
22.0
65.0
73.0
95.0
83.0
92.0
100.0
77.0
82.0
41.0
66.0
91.0
80.0
26.0
63.0
83.0
32.0
85.0
54.0
61.0
57.0
6.0
78.0
100.0
3.0
31.0
79.0
68.0
73.0
66.0
66.0
4.0
38.0
60.0
52.0
84.0
52.0
52.0
1.0
68.0
20.0
43.0
96.0
17.0
99.0
92.0
48.0
52.0
96.0
64.0
14.0
89.0
66.0
67.0
94.0
38.0
88.0
84.0
100.0
51.0
86.0
77.0
97.0
84.0
84.0
77.0
70.0
67.0
75.0
93.0
31.0
89.0
75.0
100.0
34.0
78.0
100.0
93.0
66.0
93.0
77.0
86.0
97.0
9.0
37.0
62.0
100.0
20.0
27.0
100.0
100.0
70.0
87.0
4.0
86.0
69.0
86.0
45.0
72.0
65.0
69.0
100.0
100.0
87.0
100.0
77.0
75.0
83.0
1.0
97.0
100.0
82.0
77.0
58.0
45.0
22.0
73.0
100.0
81.0
59.0
68.0
43.0
57.0
73.0
100.0
100.0
29.0
55.0
74.0
74.0
87.0
87.0
88.0
67.0
95.0
82.0
97.0
60.0
58.0
65.0
92.0
55.0
24.0
5.0
84.0
99.0
73.0
78.0
34.0
58.0
94.0
76.0
47.0
81.0
27.0
68.0
100.0
35.0
86.0
39.0
88.0
39.0
81.0
52.0
22.0
100.0
92.0
38.0
60.0
74.0
1.0
43.0
99.0
100.0
85.0
75.0
100.0
44.0
88.0
58.0
92.0
100.0
72.0
83.0
88.0
84.0
88.0
32.0
74.0
86.0
49.0
100.0
78.0
14.0
28.0
60.0
59.0
64.0
51.0
91.0
100.0
68.0
49.0
64.0
4.0
78.0
86.0
70.0
61.0
79.0
80.0
12.0
24.0
94.0
85.0
79.0
68.0
42.0
86.0
16.0
88.0
85.0
84.0
18.0
92.0
100.0
71.0
78.0
42.0
55.0
74.0
92.0
35.0
71.0
98.0
1.0
52.0
51.0
92.0
65.0
31.0
90.0
67.0
50.0
97.0
86.0
96.0
84.0
90.0
30.0
75.0
78.0
14.0
43.0
54.0
52.0
99.0
9.0
69.0
73.0
5.0
87.0
94.0
89.0
81.0
7.0
60.0
40.0
76.0
4.0
20.0
86.0
93.0
18.0
39.0
52.0
8.0
65.0
73.0
62.0
82.0
63.0
86.0
74.0
51.0
43.0
94.0
58.0
74.0
17.0
100.0
42.0
100.0
100.0
73.0
76.0
51.0
75.0
42.0
96.0
43.0
81.0
20.0
79.0
100.0
95.0
83.0
62.0
78.0
3.0
27.0
100.0
81.0
33.0
17.0
77.0
49.0
43.0
96.0
91.0
47.0
57.0
85.0
98.0
77.0
66.0
10.0
14.0
48.0
42.0
24.0
85.0
19.0
50.0
62.0
85.0
75.0
87.0
32.0
85.0
99.0
94.0
30.0
4.0
43.0
86.0
42.0
57.0
88.0
69.0
54.0
43.0
81.0
45.0
1.0
87.0
32.0
97.0
21.0
26.0
54.0
8.0
76.0
37.0
69.0
98.0
29.0
83.0
4.0
94.0
100.0
13.0
48.0
67.0
87.0
86.0
60.0
68.0
92.0
58.0
87.0
73.0
74.0
54.0
52.0
49.0
86.0
77.0
60.0
19.0
12.0
51.0
72.0
57.0
77.0
71.0
54.0
90.0
54.0
76.0
43.0
87.0
96.0
57.0
55.0
50.0
14.0
94.0
10.0
94.0
49.0
55.0
93.0
73.0
100.0
77.0
62.0
40.0
100.0
6.0
86.0
69.0
51.0
58.0
5.0
100.0
99.0
70.0
95.0
4.0
95.0
77.0
100.0
78.0
96.0
60.0
89.0
97.0
33.0
25.0
8.0
72.0
72.0
37.0
50.0
7.0
87.0
84.0
99.0
87.0
30.0
26.0
28.0
33.0
66.0
20.0
63.0
61.0
77.0
100.0
81.0
85.0
68.0
20.0
60.0
65.0
89.0
78.0
63.0
100.0
35.0
36.0
88.0
93.0
51.0
22.0
73.0
7.0
98.0
94.0
75.0
74.0
42.0
33.0
87.0
1.0
12.0
58.0
100.0
44.0
79.0
81.0
97.0
26.0
94.0
43.0
37.0
56.0
67.0
65.0
56.0
100.0
33.0
24.0
70.0
91.0
51.0
100.0
83.0
43.0
95.0
51.0
100.0
10.0
93.0
1.0
91.0
89.0
63.0
65.0
34.0
64.0
45.0
100.0
63.0
52.0
64.0
35.0
80.0
47.0
62.0
66.0
36.0
12.0
37.0
62.0
100.0
92.0
75.0
100.0
97.0
99.0
41.0
55.0
68.0
68.0
37.0
49.0
55.0
45.0
68.0
76.0
48.0
63.0
100.0
1.0
87.0
87.0
35.0
93.0
96.0
46.0
79.0
28.0
89.0
73.0
100.0
33.0
85.0
68.0
98.0
67.0
86.0
91.0
79.0
28.0
56.0
91.0
28.0
69.0
85.0
100.0
50.0
96.0
4.0
87.0
82.0
54.0
24.0
59.0
57.0
38.0
65.0
100.0
50.0
80.0
98.0
12.0
52.0
19.0
58.0
45.0
86.0
94.0
100.0
58.0
36.0
66.0
72.0
71.0
37.0
51.0
44.0
100.0
85.0
52.0
49.0
90.0
31.0
100.0
79.0
84.0
100.0
47.0
60.0
73.0
41.0
100.0
72.0
68.0
1.0
11.0
76.0
15.0
23.0
100.0
75.0
87.0
85.0
2.0
39.0
79.0
25.0
63.0
76.0
38.0
89.0
47.0
40.0
42.0
27.0
62.0
58.0
89.0
92.0
78.0
73.0
29.0
68.0
87.0
100.0
57.0
28.0
22.0
1.0
73.0
64.0
55.0
49.0
2.0
54.0
6.0
89.0
100.0
90.0
64.0
85.0
84.0
3.0
92.0
34.0
81.0
87.0
71.0
50.0
100.0
73.0
39.0
6.0
99.0
51.0
57.0
58.0
63.0
85.0
41.0
99.0
95.0
87.0
51.0
72.0
26.0
42.0
94.0
96.0
4.0
76.0
54.0
55.0
90.0
50.0
95.0
22.0
37.0
18.0
73.0
100.0
83.0
55.0
49.0
53.0
5.0
91.0
74.0
100.0
49.0
65.0
17.0
4.0
57.0
81.0
86.0
100.0
45.0
87.0
2.0
66.0
100.0
24.0
31.0
12.0
85.0
75.0
59.0
12.0
14.0
17.0
91.0
56.0
81.0
68.0
81.0
86.0
63.0
45.0
100.0
47.0
1.0
80.0
80.0
54.0
20.0
60.0
83.0
9.0
69.0
98.0
100.0
86.0
98.0
44.0
27.0
80.0
97.0
81.0
100.0
71.0
86.0
26.0
96.0
70.0
50.0
98.0
